,ensembl_id,gene_symbol
48230,ENSG00000265853,
48231,ENSG00000265855,MIR4514
48232,ENSG00000265859,MIR5704
48233,ENSG00000265861,MIR4495
48234,ENSG00000265863,GPR160P2
48235,ENSG00000265867,MIR4516
48236,ENSG00000265871,MIR3174
48237,ENSG00000265872,MIR3689A
48238,ENSG00000265873,MIR4289
48239,ENSG00000265874,MIR4489
48240,ENSG00000265878,MIR3914-1
48241,ENSG00000265879,MIR4748
48242,ENSG00000265881,PDLIM1P2
48243,ENSG00000265882,RN7SL73P
48244,ENSG00000265883,
48245,ENSG00000265885,RN7SL783P
48246,ENSG00000265888,DSCAS
48247,ENSG00000265889,Y_RNA
48248,ENSG00000265892,RN7SL311P
48249,ENSG00000265894,RN7SL357P
48250,ENSG00000265897,
48251,ENSG00000265902,MIR4696
48252,ENSG00000265905,RN7SL96P
48253,ENSG00000265907,
48254,ENSG00000265908,
48255,ENSG00000265912,
48256,ENSG00000265916,
48257,ENSG00000265917,MIR3685
48258,ENSG00000265918,RN7SL543P
48259,ENSG00000265919,MIR4280
48260,ENSG00000265924,MIR5692C1
48261,ENSG00000265927,
48262,ENSG00000265929,MIR5195
48263,ENSG00000265932,MIR3146
48264,ENSG00000265933,LINC00668
48265,ENSG00000265934,ARL2BPP1
48266,ENSG00000265935,
48267,ENSG00000265936,
48268,ENSG00000265939,UBE2CP2
48269,ENSG00000265942,RN7SL577P
48270,ENSG00000265943,
48271,ENSG00000265944,LINC01387
48272,ENSG00000265946,
48273,ENSG00000265948,
48274,ENSG00000265954,MIR4749
48275,ENSG00000265956,MIR4445
48276,ENSG00000265957,MIR4319
48277,ENSG00000265961,Y_RNA
48278,ENSG00000265962,GACAT2
48279,ENSG00000265964,
48280,ENSG00000265965,MIR4266
48281,ENSG00000265967,
48282,ENSG00000265971,
48283,ENSG00000265972,TXNIP
48284,ENSG00000265973,
48285,ENSG00000265975,
48286,ENSG00000265976,MIR4725
48287,ENSG00000265980,
48288,ENSG00000265981,MIR544B
48289,ENSG00000265982,
48290,ENSG00000265984,GREB1L-DT
48291,ENSG00000265986,MIR4735
48292,ENSG00000265987,
48293,ENSG00000265991,MIR4519
48294,ENSG00000265992,ESRG
48295,ENSG00000265993,MIR5694
48296,ENSG00000265994,
48297,ENSG00000265995,
48298,ENSG00000265996,MIR3671
48299,ENSG00000266002,
48300,ENSG00000266003,
48301,ENSG00000266006,MIR4488
48302,ENSG00000266009,
48303,ENSG00000266010,GATA6-AS1
48304,ENSG00000266012,MIR4764
48305,ENSG00000266013,LINC02079
48306,ENSG00000266014,
48307,ENSG00000266015,MIR4309
48308,ENSG00000266016,MIR548Z
48309,ENSG00000266017,MIR4477B
48310,ENSG00000266019,MIR3609
48311,ENSG00000266028,SRGAP2
48312,ENSG00000266036,SLC9A3R1-AS1
48313,ENSG00000266038,MIR4659A
48314,ENSG00000266041,MIR4690
48315,ENSG00000266042,
48316,ENSG00000266043,MIR3649
48317,ENSG00000266048,
48318,ENSG00000266049,
48319,ENSG00000266050,
48320,ENSG00000266052,MIR4500
48321,ENSG00000266053,NDUFV2-AS1
48322,ENSG00000266059,RN7SL140P
48323,ENSG00000266065,
48324,ENSG00000266066,POLRMTP1
48325,ENSG00000266071,MIR3617
48326,ENSG00000266072,MIR5693
48327,ENSG00000266074,BAHCC1
48328,ENSG00000266075,RN7SL574P
48329,ENSG00000266076,
48330,ENSG00000266078,MIR4432
48331,ENSG00000266079,SNORA59B
48332,ENSG00000266086,
48333,ENSG00000266088,
48334,ENSG00000266094,RASSF5
48335,ENSG00000266097,MIR5192
48336,ENSG00000266099,MIR5700
48337,ENSG00000266100,LOC101927557
48338,ENSG00000266101,
48339,ENSG00000266102,
48340,ENSG00000266104,MIR4326
48341,ENSG00000266105,
48342,ENSG00000266106,
48343,ENSG00000266107,MIR4525
48344,ENSG00000266109,MIR4440
48345,ENSG00000266110,MIR4423
48346,ENSG00000266111,
48347,ENSG00000266114,
48348,ENSG00000266117,FBXO36P1
48349,ENSG00000266120,
48350,ENSG00000266124,MIR5587
48351,ENSG00000266126,
48352,ENSG00000266127,ZNF415P1
48353,ENSG00000266128,RN7SL366P
48354,ENSG00000266129,SRP68P1
48355,ENSG00000266133,MIR4759
48356,ENSG00000266139,MIR4435-2
48357,ENSG00000266140,MIR4533
48358,ENSG00000266144,MIR4654
48359,ENSG00000266145,RHOT1P1
48360,ENSG00000266146,MIR5190
48361,ENSG00000266148,MIR5583-1
48362,ENSG00000266149,LOC100192426
48363,ENSG00000266150,MIR4711
48364,ENSG00000266151,MIR3646
48365,ENSG00000266153,
48366,ENSG00000266155,
48367,ENSG00000266158,RN7SL785P
48368,ENSG00000266160,RN7SL612P
48369,ENSG00000266162,YWHAEP2
48370,ENSG00000266166,RN7SL557P
48371,ENSG00000266168,MIR3147
48372,ENSG00000266171,
48373,ENSG00000266173,STRADA
48374,ENSG00000266174,MIR4666A
48375,ENSG00000266179,
48376,ENSG00000266180,MIR4282
48377,ENSG00000266181,EIF4A3P1
48378,ENSG00000266184,
48379,ENSG00000266185,RN7SL804P
48380,ENSG00000266187,RN7SL480P
48381,ENSG00000266188,
48382,ENSG00000266189,MIR3186
48383,ENSG00000266190,
48384,ENSG00000266192,MIR1260B
48385,ENSG00000266194,MIR4661
48386,ENSG00000266195,RN7SL163P
48387,ENSG00000266196,
48388,ENSG00000266200,PNLIPRP2
48389,ENSG00000266201,SS18L2P2
48390,ENSG00000266202,
48391,ENSG00000266203,MIR5585
48392,ENSG00000266204,MIR5589
48393,ENSG00000266206,MIR3926-1
48394,ENSG00000266208,
48395,ENSG00000266210,RN7SL371P
48396,ENSG00000266211,MIR3156-3
48397,ENSG00000266213,
48398,ENSG00000266215,MIR3167
48399,ENSG00000266217,CTSLP2
48400,ENSG00000266222,
48401,ENSG00000266226,MIR4323
48402,ENSG00000266227,NPM1P2
48403,ENSG00000266228,MIR3611
48404,ENSG00000266232,MIR3178
48405,ENSG00000266235,MIR3176
48406,ENSG00000266236,NARF-IT1
48407,ENSG00000266237,
48408,ENSG00000266240,MIR5091
48409,ENSG00000266242,GRAMD4P7
48410,ENSG00000266243,MIR4279
48411,ENSG00000266245,MIR4644
48412,ENSG00000266248,
48413,ENSG00000266251,COX6CP3
48414,ENSG00000266255,MIR4475
48415,ENSG00000266256,LINC00683
48416,ENSG00000266258,LINC01909
48417,ENSG00000266261,
48418,ENSG00000266262,MIR4428
48419,ENSG00000266265,KLF14
48420,ENSG00000266268,
48421,ENSG00000266270,
48422,ENSG00000266273,
48423,ENSG00000266274,RN7SL138P
48424,ENSG00000266276,MIR4743
48425,ENSG00000266278,LINC01910
48426,ENSG00000266279,
48427,ENSG00000266282,UBL5P2
48428,ENSG00000266283,
48429,ENSG00000266287,MIR3683
48430,ENSG00000266288,
48431,ENSG00000266289,
48432,ENSG00000266290,DYNLL2-DT
48433,ENSG00000266296,ARIH2P1
48434,ENSG00000266297,MIR744
48435,ENSG00000266299,MIR3118-1
48436,ENSG00000266302,
48437,ENSG00000266304,LIVAR
48438,ENSG00000266305,MIR4518
48439,ENSG00000266306,
48440,ENSG00000266307,MIR5093
48441,ENSG00000266308,RN7SL510P
48442,ENSG00000266311,
48443,ENSG00000266312,LINC01927
48444,ENSG00000266313,
48445,ENSG00000266315,MIR4668
48446,ENSG00000266317,RN7SL703P
48447,ENSG00000266318,MIR5692A1
48448,ENSG00000266320,MIR3909
48449,ENSG00000266321,MIR4293
48450,ENSG00000266324,MIR4663
48451,ENSG00000266325,MIR3665
48452,ENSG00000266327,MIR4503
48453,ENSG00000266328,MIR4536-2
48454,ENSG00000266329,MIR4281
48455,ENSG00000266335,
48456,ENSG00000266338,NBPF15
48457,ENSG00000266340,
48458,ENSG00000266341,
48459,ENSG00000266354,MIR4776-1
48460,ENSG00000266356,
48461,ENSG00000266357,LINC02074
48462,ENSG00000266364,
48463,ENSG00000266365,
48464,ENSG00000266368,
48465,ENSG00000266369,
48466,ENSG00000266370,MIR3657
48467,ENSG00000266371,
48468,ENSG00000266373,
48469,ENSG00000266378,
48470,ENSG00000266379,
48471,ENSG00000266383,MIR5002
48472,ENSG00000266385,
48473,ENSG00000266389,PIK3R5-DT
48474,ENSG00000266392,MIR4740
48475,ENSG00000266396,MIR4273
48476,ENSG00000266397,
48477,ENSG00000266401,LOC105371967
48478,ENSG00000266402,SNHG25
48479,ENSG00000266405,CBX3P2
48480,ENSG00000266407,MIR3157
48481,ENSG00000266412,NCOA4
48482,ENSG00000266415,MIR4636
48483,ENSG00000266416,
48484,ENSG00000266417,MIR4424
48485,ENSG00000266420,RN7SL118P
48486,ENSG00000266421,MIR4451
48487,ENSG00000266423,MIR3163
48488,ENSG00000266426,MIR4719
48489,ENSG00000266431,MIR5580
48490,ENSG00000266433,TBC1D3P5
48491,ENSG00000266436,MIR4264
48492,ENSG00000266437,MIR4746
48493,ENSG00000266439,RN7SL493P
48494,ENSG00000266441,ARHGAP28-AS1
48495,ENSG00000266445,NARF-AS1
48496,ENSG00000266446,
48497,ENSG00000266448,
48498,ENSG00000266449,MIR3713
48499,ENSG00000266450,
48500,ENSG00000266456,
48501,ENSG00000266458,MIR4259
48502,ENSG00000266460,
48503,ENSG00000266461,MIR2392
48504,ENSG00000266463,MIR3196
48505,ENSG00000266466,
48506,ENSG00000266467,RN7SL220P
48507,ENSG00000266469,
48508,ENSG00000266470,
48509,ENSG00000266472,MRPS21
48510,ENSG00000266473,HELZ-AS1
48511,ENSG00000266477,RN7SL616P
48512,ENSG00000266478,MIR5197
48513,ENSG00000266479,
48514,ENSG00000266489,
48515,ENSG00000266490,
48516,ENSG00000266494,MIR4641
48517,ENSG00000266495,
48518,ENSG00000266497,RDM1P2
48519,ENSG00000266498,
48520,ENSG00000266501,ATG12P1
48521,ENSG00000266502,MIR5681A
48522,ENSG00000266503,RN7SL162P
48523,ENSG00000266504,RDM1P1
48524,ENSG00000266505,
48525,ENSG00000266507,MIR4479
48526,ENSG00000266508,MIR3201
48527,ENSG00000266509,MIR3934
48528,ENSG00000266513,
48529,ENSG00000266514,MIR3689F
48530,ENSG00000266515,MIR4452
48531,ENSG00000266517,MIR4715
48532,ENSG00000266518,MIR4268
48533,ENSG00000266520,RAC1P1
48534,ENSG00000266521,
48535,ENSG00000266522,
48536,ENSG00000266524,GDF10
48537,ENSG00000266527,
48538,ENSG00000266529,MTCYBP13
48539,ENSG00000266530,MIR4318
48540,ENSG00000266531,MIR4706
48541,ENSG00000266533,MIR3619
48542,ENSG00000266535,
48543,ENSG00000266537,SPDYE22P
48544,ENSG00000266538,
48545,ENSG00000266541,
48546,ENSG00000266545,MIR5701-1
48547,ENSG00000266549,ATP6V1E1P2
48548,ENSG00000266553,RN7SL356P
48549,ENSG00000266554,LINC01443
48550,ENSG00000266555,MIR3145
48551,ENSG00000266559,MIR4530
48552,ENSG00000266560,MAGEA10-MAGEA5
48553,ENSG00000266561,
48554,ENSG00000266563,EIF1P5
48555,ENSG00000266564,MIR4418
48556,ENSG00000266569,RN7SL377P
48557,ENSG00000266570,MIR5579
48558,ENSG00000266573,
48559,ENSG00000266575,BOLA2P1
48560,ENSG00000266578,
48561,ENSG00000266579,
48562,ENSG00000266580,MIR4254
48563,ENSG00000266581,MIR3166
48564,ENSG00000266582,MIR4527
48565,ENSG00000266583,MIR4478
48566,ENSG00000266586,
48567,ENSG00000266588,
48568,ENSG00000266589,MIR4512
48569,ENSG00000266593,MIR4713
48570,ENSG00000266594,MIR4766
48571,ENSG00000266598,
48572,ENSG00000266599,
48573,ENSG00000266601,
48574,ENSG00000266602,
48575,ENSG00000266604,LINC01887
48576,ENSG00000266605,LONRF2P1
48577,ENSG00000266610,RN7SL176P
48578,ENSG00000266611,MIR4703
48579,ENSG00000266613,COP1P1
48580,ENSG00000266614,
48581,ENSG00000266617,MIR3692
48582,ENSG00000266618,MIR4742
48583,ENSG00000266619,MIR4642
48584,ENSG00000266627,RN7SL202P
48585,ENSG00000266634,MIR3972
48586,ENSG00000266640,MIR4754
48587,ENSG00000266642,
48588,ENSG00000266643,MIR3677
48589,ENSG00000266644,
48590,ENSG00000266645,MIR4299
48591,ENSG00000266647,
48592,ENSG00000266648,SETP3
48593,ENSG00000266649,MIR3126
48594,ENSG00000266651,
48595,ENSG00000266654,
48596,ENSG00000266655,MIR3908
48597,ENSG00000266663,MIR3169
48598,ENSG00000266664,
48599,ENSG00000266665,MIR4739
48600,ENSG00000266666,MIR4325
48601,ENSG00000266667,
48602,ENSG00000266668,MIR5692C2
48603,ENSG00000266673,
48604,ENSG00000266676,MIR4297
48605,ENSG00000266677,
48606,ENSG00000266680,
48607,ENSG00000266690,MIR4274
48608,ENSG00000266691,
48609,ENSG00000266692,
48610,ENSG00000266693,OR4K8P
48611,ENSG00000266696,
48612,ENSG00000266698,MIR3945
48613,ENSG00000266703,MIR4490
48614,ENSG00000266704,MIR4498
48615,ENSG00000266705,MIR4437
48616,ENSG00000266707,PSMD7P1
48617,ENSG00000266708,
48618,ENSG00000266709,
48619,ENSG00000266710,RN7SL48P
48620,ENSG00000266711,
48621,ENSG00000266712,MIR3149
48622,ENSG00000266714,MYO15B
48623,ENSG00000266717,
48624,ENSG00000266718,
48625,ENSG00000266719,MIR4676
48626,ENSG00000266720,RN7SL14P
48627,ENSG00000266721,MIR5695
48628,ENSG00000266728,
48629,ENSG00000266729,DSG1-AS1
48630,ENSG00000266733,TBC1D29P
48631,ENSG00000266736,GTF2IP6
48632,ENSG00000266738,MIR4757
48633,ENSG00000266740,MIR4708
48634,ENSG00000266743,
48635,ENSG00000266744,
48636,ENSG00000266745,MIR3135A
48637,ENSG00000266750,MIR4645
48638,ENSG00000266751,MIR3661
48639,ENSG00000266754,RN7SL524P
48640,ENSG00000266756,MIR5680
48641,ENSG00000266760,MIR4464
48642,ENSG00000266761,MIR3194
48643,ENSG00000266765,
48644,ENSG00000266767,
48645,ENSG00000266770,RN7SL619P
48646,ENSG00000266771,
48647,ENSG00000266774,
48648,ENSG00000266775,
48649,ENSG00000266776,MIR4646
48650,ENSG00000266777,SH3GL1P1
48651,ENSG00000266782,MIR3663
48652,ENSG00000266783,
48653,ENSG00000266786,LGALS9DP
48654,ENSG00000266794,RN7SL7P
48655,ENSG00000266801,
48656,ENSG00000266802,
48657,ENSG00000266803,
48658,ENSG00000266805,
48659,ENSG00000266806,
48660,ENSG00000266807,MIR548H5
48661,ENSG00000266808,MIR548AE1
48662,ENSG00000266809,PPIAP57
48663,ENSG00000266818,
48664,ENSG00000266820,KPNA2P3
48665,ENSG00000266821,
48666,ENSG00000266824,
48667,ENSG00000266826,IGBP1P2
48668,ENSG00000266827,MIR3689E
48669,ENSG00000266828,RN7SL712P
48670,ENSG00000266830,
48671,ENSG00000266835,GAPLINC
48672,ENSG00000266839,
48673,ENSG00000266840,
48674,ENSG00000266844,
48675,ENSG00000266846,
48676,ENSG00000266850,LOC101927571
48677,ENSG00000266852,MIR4482
48678,ENSG00000266853,ITM2BP1
48679,ENSG00000266855,MIR3910-1
48680,ENSG00000266858,RPSAP67
48681,ENSG00000266863,RN7SL123P
48682,ENSG00000266865,
48683,ENSG00000266869,
48684,ENSG00000266872,
48685,ENSG00000266875,RN7SL408P
48686,ENSG00000266876,
48687,ENSG00000266877,
48688,ENSG00000266885,
48689,ENSG00000266887,MIR4535
48690,ENSG00000266890,MIR4634
48691,ENSG00000266891,
48692,ENSG00000266893,
48693,ENSG00000266896,
48694,ENSG00000266897,
48695,ENSG00000266899,AKR1B1P7
48696,ENSG00000266900,
48697,ENSG00000266901,
48698,ENSG00000266903,CEACAM16-AS1
48699,ENSG00000266904,LINC00663
48700,ENSG00000266905,
48701,ENSG00000266906,
48702,ENSG00000266907,
48703,ENSG00000266908,
48704,ENSG00000266909,SLC25A6P4
48705,ENSG00000266910,
48706,ENSG00000266913,LINC01841
48707,ENSG00000266915,MRPS5P4
48708,ENSG00000266916,ZNF793-AS1
48709,ENSG00000266918,
48710,ENSG00000266919,hsa-mir-423
48711,ENSG00000266920,ACTBP9
48712,ENSG00000266921,ZNF230-DT
48713,ENSG00000266922,
48714,ENSG00000266923,
48715,ENSG00000266924,
48716,ENSG00000266925,
48717,ENSG00000266928,
48718,ENSG00000266929,
48719,ENSG00000266931,
48720,ENSG00000266932,
48721,ENSG00000266933,MADCAM1-AS1
48722,ENSG00000266934,
48723,ENSG00000266936,
48724,ENSG00000266938,
48725,ENSG00000266941,
48726,ENSG00000266943,RPSAP66
48727,ENSG00000266944,
48728,ENSG00000266946,MRPL37P1
48729,ENSG00000266947,
48730,ENSG00000266950,
48731,ENSG00000266951,
48732,ENSG00000266952,LINC01538
48733,ENSG00000266953,
48734,ENSG00000266954,
48735,ENSG00000266955,
48736,ENSG00000266957,
48737,ENSG00000266959,
48738,ENSG00000266961,
48739,ENSG00000266962,HSD17B1-AS1
48740,ENSG00000266963,
48741,ENSG00000266964,FXYD1
48742,ENSG00000266965,
48743,ENSG00000266967,AARSD1
48744,ENSG00000266968,
48745,ENSG00000266969,CEP192-DT
48746,ENSG00000266970,SOCS3-DT
48747,ENSG00000266971,OR4F8P
48748,ENSG00000266973,
48749,ENSG00000266975,FARSA-AS1
48750,ENSG00000266976,LOC102724908
48751,ENSG00000266977,
48752,ENSG00000266978,
48753,ENSG00000266979,LINC01180
48754,ENSG00000266980,
48755,ENSG00000266981,
48756,ENSG00000266983,RANBP3-DT
48757,ENSG00000266984,POLR3GP2
48758,ENSG00000266985,
48759,ENSG00000266987,
48760,ENSG00000266988,LOC112268408
48761,ENSG00000266989,FTLP5
48762,ENSG00000266990,
48763,ENSG00000266992,DHX40P1
48764,ENSG00000266993,
48765,ENSG00000266994,
48766,ENSG00000266995,
48767,ENSG00000266997,
48768,ENSG00000266998,
48769,ENSG00000267000,
48770,ENSG00000267001,
48771,ENSG00000267002,
48772,ENSG00000267004,
48773,ENSG00000267005,
48774,ENSG00000267006,
48775,ENSG00000267007,
48776,ENSG00000267009,
48777,ENSG00000267011,
48778,ENSG00000267013,LINC01929
48779,ENSG00000267014,LINC01532
48780,ENSG00000267015,
48781,ENSG00000267016,
48782,ENSG00000267019,NTF6A
48783,ENSG00000267022,
48784,ENSG00000267023,LRRC37A16P
48785,ENSG00000267024,
48786,ENSG00000267026,LOC102724684
48787,ENSG00000267027,
48788,ENSG00000267028,TCF4-AS1
48789,ENSG00000267030,
48790,ENSG00000267032,
48791,ENSG00000267033,
48792,ENSG00000267035,
48793,ENSG00000267036,
48794,ENSG00000267038,
48795,ENSG00000267039,LOC105372069
48796,ENSG00000267040,LOC100505549
48797,ENSG00000267041,ZNF850
48798,ENSG00000267042,
48799,ENSG00000267044,
48800,ENSG00000267046,E2F3P1
48801,ENSG00000267047,
48802,ENSG00000267048,
48803,ENSG00000267049,
48804,ENSG00000267051,
48805,ENSG00000267052,
48806,ENSG00000267053,
48807,ENSG00000267054,
48808,ENSG00000267055,
48809,ENSG00000267056,
48810,ENSG00000267057,LINC01905
48811,ENSG00000267058,LOC100505715
48812,ENSG00000267059,
48813,ENSG00000267060,PTGES3L
48814,ENSG00000267061,
48815,ENSG00000267062,
48816,ENSG00000267063,
48817,ENSG00000267064,UXT-AS1
48818,ENSG00000267065,LINC02080
48819,ENSG00000267066,
48820,ENSG00000267069,
48821,ENSG00000267070,
48822,ENSG00000267072,
48823,ENSG00000267073,
48824,ENSG00000267074,
48825,ENSG00000267075,
48826,ENSG00000267076,MIX23P3
48827,ENSG00000267077,
48828,ENSG00000267078,
48829,ENSG00000267079,
48830,ENSG00000267080,ASB16-AS1
48831,ENSG00000267081,
48832,ENSG00000267082,LOC105372273
48833,ENSG00000267083,KRT18P61
48834,ENSG00000267084,
48835,ENSG00000267085,
48836,ENSG00000267088,
48837,ENSG00000267089,
48838,ENSG00000267090,
48839,ENSG00000267091,CTBP2P7
48840,ENSG00000267092,
48841,ENSG00000267095,
48842,ENSG00000267096,
48843,ENSG00000267097,SLC14A2-AS1
48844,ENSG00000267098,
48845,ENSG00000267099,NTF6G
48846,ENSG00000267100,ILF3-DT
48847,ENSG00000267101,
48848,ENSG00000267102,
48849,ENSG00000267104,TBC1D3P1-DHX40P1
48850,ENSG00000267105,
48851,ENSG00000267106,ZNF561-AS1
48852,ENSG00000267107,PCAT19
48853,ENSG00000267108,
48854,ENSG00000267109,
48855,ENSG00000267110,
48856,ENSG00000267112,
48857,ENSG00000267113,
48858,ENSG00000267114,
48859,ENSG00000267115,
48860,ENSG00000267116,PMM2P2
48861,ENSG00000267117,
48862,ENSG00000267119,RPL10P15
48863,ENSG00000267120,
48864,ENSG00000267121,FMNL1-DT
48865,ENSG00000267122,
48866,ENSG00000267123,SCAT1
48867,ENSG00000267124,
48868,ENSG00000267125,
48869,ENSG00000267127,
48870,ENSG00000267128,RNF157-AS1
48871,ENSG00000267129,OR1AC1P
48872,ENSG00000267130,
48873,ENSG00000267131,LOC101927855
48874,ENSG00000267132,HMGB3P27
48875,ENSG00000267133,
48876,ENSG00000267134,LINC01924
48877,ENSG00000267135,
48878,ENSG00000267136,
48879,ENSG00000267137,
48880,ENSG00000267138,
48881,ENSG00000267139,
48882,ENSG00000267140,
48883,ENSG00000267141,
48884,ENSG00000267142,
48885,ENSG00000267143,
48886,ENSG00000267144,ZNF222-DT
48887,ENSG00000267145,
48888,ENSG00000267146,
48889,ENSG00000267147,LINC01842
48890,ENSG00000267148,
48891,ENSG00000267149,
48892,ENSG00000267150,
48893,ENSG00000267151,MIR2117HG
48894,ENSG00000267152,
48895,ENSG00000267153,CTBP2P3
48896,ENSG00000267154,OR1M4P
48897,ENSG00000267156,TPMTP1
48898,ENSG00000267157,
48899,ENSG00000267159,
48900,ENSG00000267160,
48901,ENSG00000267162,SDHDP1
48902,ENSG00000267165,CHMP1B-AS1
48903,ENSG00000267166,
48904,ENSG00000267168,
48905,ENSG00000267169,ADGRL1-AS1
48906,ENSG00000267170,CALM2P1
48907,ENSG00000267172,
48908,ENSG00000267173,
48909,ENSG00000267174,
48910,ENSG00000267175,
48911,ENSG00000267177,
48912,ENSG00000267178,PHF5CP
48913,ENSG00000267179,
48914,ENSG00000267180,
48915,ENSG00000267182,SNRPCP20
48916,ENSG00000267184,
48917,ENSG00000267185,PTP4A2P1
48918,ENSG00000267187,
48919,ENSG00000267188,
48920,ENSG00000267189,ATP5MGP7
48921,ENSG00000267190,TYMSP2
48922,ENSG00000267191,ZNF45-AS1
48923,ENSG00000267192,
48924,ENSG00000267193,
48925,ENSG00000267195,MIR212
48926,ENSG00000267196,
48927,ENSG00000267197,
48928,ENSG00000267198,
48929,ENSG00000267199,
48930,ENSG00000267200,MIR132
48931,ENSG00000267201,LINC01775
48932,ENSG00000267202,LOC105372068
48933,ENSG00000267203,SNRPGP4
48934,ENSG00000267204,LINC01782
48935,ENSG00000267205,
48936,ENSG00000267206,LCN6
48937,ENSG00000267207,
48938,ENSG00000267209,LINC01897
48939,ENSG00000267211,
48940,ENSG00000267212,
48941,ENSG00000267213,DPY19L3-DT
48942,ENSG00000267214,
48943,ENSG00000267215,
48944,ENSG00000267216,ZNF8-ERVK3-1
48945,ENSG00000267218,
48946,ENSG00000267219,
48947,ENSG00000267220,
48948,ENSG00000267221,C17orf113
48949,ENSG00000267222,
48950,ENSG00000267223,
48951,ENSG00000267224,
48952,ENSG00000267225,WDR7-OT1
48953,ENSG00000267226,MALT1-AS1
48954,ENSG00000267227,
48955,ENSG00000267228,
48956,ENSG00000267231,
48957,ENSG00000267232,
48958,ENSG00000267233,HNRNPA3P16
48959,ENSG00000267234,
48960,ENSG00000267235,ZNF861P
48961,ENSG00000267238,
48962,ENSG00000267239,
48963,ENSG00000267240,
48964,ENSG00000267241,CYP4F10P
48965,ENSG00000267243,
48966,ENSG00000267244,
48967,ENSG00000267245,
48968,ENSG00000267246,
48969,ENSG00000267247,
48970,ENSG00000267248,
48971,ENSG00000267249,
48972,ENSG00000267250,
48973,ENSG00000267251,
48974,ENSG00000267252,LINC01255
48975,ENSG00000267253,WHSC1L2P
48976,ENSG00000267254,ZNF790-AS1
48977,ENSG00000267255,
48978,ENSG00000267257,
48979,ENSG00000267258,PPIAP58
48980,ENSG00000267259,ERVE-1
48981,ENSG00000267260,LOC728485
48982,ENSG00000267261,
48983,ENSG00000267262,
48984,ENSG00000267263,
48985,ENSG00000267264,
48986,ENSG00000267265,GP6-AS1
48987,ENSG00000267269,
48988,ENSG00000267270,PARD6G-AS1
48989,ENSG00000267271,
48990,ENSG00000267272,LINC01140
48991,ENSG00000267273,
48992,ENSG00000267274,
48993,ENSG00000267275,KLF2-DT
48994,ENSG00000267277,
48995,ENSG00000267278,MAP3K14-AS1
48996,ENSG00000267279,
48997,ENSG00000267280,TBX2-AS1
48998,ENSG00000267281,ATF7-NPFF
48999,ENSG00000267282,
49000,ENSG00000267283,
49001,ENSG00000267284,
49002,ENSG00000267285,
49003,ENSG00000267286,
49004,ENSG00000267287,
49005,ENSG00000267288,LOC105371795
49006,ENSG00000267289,PIN1-DT
49007,ENSG00000267291,MAP4K1-AS1
49008,ENSG00000267292,
49009,ENSG00000267293,
49010,ENSG00000267295,
49011,ENSG00000267296,CEBPA-DT
49012,ENSG00000267298,
49013,ENSG00000267299,
49014,ENSG00000267301,RPL23AP77
49015,ENSG00000267302,RNFT1-DT
49016,ENSG00000267303,
49017,ENSG00000267304,
49018,ENSG00000267305,
49019,ENSG00000267308,LINC01764
49020,ENSG00000267309,ZNF566-AS1
49021,ENSG00000267310,OR4G1P
49022,ENSG00000267311,
49023,ENSG00000267312,
49024,ENSG00000267313,KC6
49025,ENSG00000267314,
49026,ENSG00000267315,UFM1P2
49027,ENSG00000267316,
49028,ENSG00000267317,
49029,ENSG00000267318,
49030,ENSG00000267319,SELENOKP1
49031,ENSG00000267320,
49032,ENSG00000267321,SNHG30
49033,ENSG00000267322,SNHG22
49034,ENSG00000267323,SLC25A1P5
